Region,Disease,Temperature,Humidity,Precipitation,Mobility,Socioeconomic_Status,Outbreak,Health_Advisory,Latitude,Longitude,Date
Region_6,COVID-19,36.46855991,60.97386057,17.14201869,0.75519226,5,1,Use mosquito nets,-59.94441529,-143.2030113,09-01-2020 02:00
Region_8,Dengue,32.33454752,71.98238134,27.86117333,0.655269175,4,0,Stay indoors,-2.152573308,-2.266522234,09-01-2020 03:00
Region_5,Dengue,19.2564788,35.63782772,0.9281651,0.254027693,2,1,Vaccination drive ongoing,-56.76555307,1.380793464,09-01-2020 04:00
Region_4,Flu,21.79268797,67.26444531,1.908858516,0.698577929,9,0,Stay indoors,19.0830242,18.21130831,09-01-2020 05:00
Region_2,Flu,20.31817415,84.99757692,76.0575779,0.886763645,7,1,Vaccination drive ongoing,-28.54688324,65.68181283,09-01-2020 06:00
Region_6,COVID-19,30.08964469,47.94781774,161.832761,0.230797655,8,1,Stay indoors,-54.79331921,-84.82222776,09-01-2020 07:00
Region_6,Dengue,27.59049845,67.59750569,117.4008721,0.706123948,8,0,Avoid crowded places,-46.29762216,-179.1055921,09-01-2020 08:00
Region_1,Flu,36.67699993,79.27976702,126.9828088,0.393693953,2,0,Stay indoors,31.51776387,112.6241063,09-01-2020 09:00
Region_9,COVID-19,38.81682166,60.70838385,103.8498475,0.118767413,5,0,Vaccination drive ongoing,-16.55357778,116.4732099,09-01-2020 10:00
Region_6,Dengue,25.12149724,73.07877204,163.9586288,0.763460677,3,0,Wash hands frequently,2.368616998,148.1838361,09-01-2020 11:00
Region_3,COVID-19,27.65876383,48.66062031,176.075745,0.167136789,9,0,Vaccination drive ongoing,57.84100177,168.8531903,09-01-2020 12:00
Region_4,Flu,39.28790892,48.36350718,169.9481456,0.252896273,9,0,Wash hands frequently,27.97585247,-122.6982806,09-01-2020 13:00
Region_4,Flu,21.90597354,70.05504131,162.4264212,0.782942041,6,0,Avoid crowded places,-6.765558819,-52.60619804,09-01-2020 14:00
Region_3,Dengue,34.80976938,72.32453244,36.54261471,0.742132786,4,0,Vaccination drive ongoing,81.73022492,126.4893243,09-01-2020 15:00
Region_10,COVID-19,20.63099756,86.22058197,118.7752451,0.254183066,8,1,Stay indoors,-51.38908264,156.2397804,09-01-2020 16:00
Region_3,Dengue,32.03650289,43.49031448,116.4326392,0.940964614,5,1,Avoid crowded places,-37.98144135,-174.7693681,09-01-2020 17:00
Region_3,Flu,21.34039069,58.09305577,105.5888007,0.215285225,3,0,Vaccination drive ongoing,74.05766114,-40.48776874,09-01-2020 18:00
Region_4,Flu,37.09333472,45.03080839,96.16255786,0.993622215,8,0,Avoid crowded places,63.58054359,-139.1810782,09-01-2020 19:00
Region_7,COVID-19,29.03694859,34.80552965,17.83409544,0.737899872,6,0,Wash hands frequently,-66.58966765,103.8449757,09-01-2020 20:00
Region_4,COVID-19,19.64834102,54.19383168,20.43264678,0.392507691,5,0,Avoid crowded places,77.3904799,88.96694635,09-01-2020 21:00
Region_9,COVID-19,20.60922939,52.44484484,180.4563141,0.130349207,1,0,Stay indoors,-88.1696296,91.54897402,09-01-2020 22:00
Region_1,Dengue,27.34622989,46.2260472,126.0372878,0.320509955,3,1,Vaccination drive ongoing,58.03575812,-39.51533928,09-01-2020 23:00
Region_8,COVID-19,39.04005064,47.81969347,52.4634429,0.193738511,7,1,Wash hands frequently,-39.81556461,-33.750876,10-01-2020 00:00
Region_7,COVID-19,34.2410541,51.62470838,55.86007784,0.621839586,3,0,Avoid crowded places,-56.04174051,-85.72871902,10-01-2020 01:00
Region_2,Flu,27.20774107,89.33025797,122.0389663,0.356855153,1,0,Use mosquito nets,-9.232266566,-50.07832639,10-01-2020 02:00
Region_8,Flu,23.44297861,76.97746596,81.38699493,0.295007261,8,1,Wash hands frequently,71.4749206,173.9093552,10-01-2020 03:00
Region_1,COVID-19,28.73171233,34.28407207,88.2648342,0.757133192,7,1,Wash hands frequently,51.46161713,-163.235246,10-01-2020 04:00
Region_9,COVID-19,33.70902084,82.34479059,12.12999811,0.230599435,5,1,Stay indoors,84.07239012,-63.35727302,10-01-2020 05:00
Region_9,Flu,34.59821471,67.99819958,27.74783742,0.586889317,5,0,Stay indoors,7.379789938,104.372266,10-01-2020 06:00
Region_2,COVID-19,23.11521995,83.43562561,78.67008531,0.194596093,6,0,Avoid crowded places,1.900790295,-42.35544651,10-01-2020 07:00
Region_7,Dengue,33.02898171,50.50258123,139.937284,0.714798608,7,0,Use mosquito nets,-87.65424151,161.9943901,10-01-2020 08:00
Region_10,Dengue,31.4447195,57.87113189,9.60507752,0.625121484,3,0,Wash hands frequently,-57.49063508,-60.42811045,10-01-2020 09:00
Region_3,Dengue,38.9778073,83.77362344,66.91155857,0.798153515,4,1,Avoid crowded places,-0.428346771,125.9130048,10-01-2020 10:00
Region_7,COVID-19,38.27725726,46.35438815,139.0143904,0.068497075,1,0,Use mosquito nets,45.46206816,113.4341466,10-01-2020 11:00
Region_10,Flu,34.73448314,84.93005257,158.4101581,0.21010545,7,1,Avoid crowded places,58.06846404,-176.6852546,10-01-2020 12:00
Region_9,COVID-19,33.08486722,79.70998273,38.04414082,0.154460361,2,0,Wash hands frequently,-39.01205863,-34.92392613,10-01-2020 13:00
Region_4,COVID-19,21.85103974,88.83347645,146.2974264,0.19056124,7,1,Avoid crowded places,38.24230362,-78.97056357,10-01-2020 14:00
Region_1,Flu,36.1491314,49.45545522,191.0823388,0.103014079,6,0,Stay indoors,59.13529928,-7.340922187,10-01-2020 15:00
Region_2,Flu,25.68764259,44.1451908,181.36243,0.562081901,4,0,Stay indoors,-22.53520542,-13.40241656,10-01-2020 16:00
Region_1,Flu,21.80601356,49.85201382,157.8752155,0.593431407,2,0,Vaccination drive ongoing,35.20005529,145.9906196,10-01-2020 17:00
Region_5,Dengue,24.60401895,87.27898776,142.4653372,0.843489756,7,0,Use mosquito nets,-11.28939528,-113.9107147,10-01-2020 18:00
Region_5,COVID-19,35.89838725,49.98439776,47.0276616,0.417738176,7,1,Wash hands frequently,87.41740453,-114.411196,10-01-2020 19:00
Region_7,Flu,18.71583039,63.9127092,126.7806454,0.532384713,5,0,Use mosquito nets,-88.79984187,-141.0959737,10-01-2020 20:00
Region_9,COVID-19,26.40396853,54.22075696,128.6547988,0.991304059,9,1,Stay indoors,-15.41789286,85.91442841,10-01-2020 21:00
Region_9,Dengue,27.30893986,53.77320867,81.36426642,0.531845083,3,0,Wash hands frequently,-42.53104748,150.4297162,10-01-2020 22:00
Region_3,Dengue,15.91574244,41.60271659,98.60309234,0.573576088,9,0,Vaccination drive ongoing,62.95257958,-47.33858942,10-01-2020 23:00
Region_3,Flu,19.89365074,62.22477245,138.8056976,0.995917415,5,1,Stay indoors,-38.31735004,-157.7439012,11-01-2020 00:00
Region_3,Flu,35.66856071,80.9642553,190.4203071,0.994129381,2,1,Stay indoors,7.892185244,-123.8322574,11-01-2020 01:00
Region_4,COVID-19,35.76918471,32.96910081,59.06124169,0.424030446,9,0,Use mosquito nets,43.24850068,-143.141684,11-01-2020 02:00
Region_8,Flu,22.3103771,83.35359562,49.27263039,0.63494683,1,1,Avoid crowded places,-0.498550686,33.24241324,11-01-2020 03:00
Region_6,COVID-19,36.87243086,69.92837791,120.3613785,0.480802508,1,0,Use mosquito nets,-16.12754106,-78.37278178,11-01-2020 04:00
Region_8,Flu,34.29457348,67.00428483,26.15982229,0.720715452,7,0,Stay indoors,-82.34675911,143.0811495,11-01-2020 05:00
Region_1,COVID-19,25.44768709,67.55401398,116.5065661,0.938386521,3,1,Use mosquito nets,-85.87220962,-121.5782177,11-01-2020 06:00
Region_8,COVID-19,33.71015861,47.77619016,17.77029701,0.309659308,8,0,Avoid crowded places,82.31799511,154.856159,11-01-2020 07:00
Region_4,COVID-19,39.03336578,54.90867023,98.11677592,0.81887517,7,0,Vaccination drive ongoing,25.78393035,-60.21401975,11-01-2020 08:00
Region_1,COVID-19,26.47424295,77.95740035,124.0828749,0.654848933,7,0,Wash hands frequently,58.5456837,132.2300756,11-01-2020 09:00
Region_8,Dengue,20.96067947,48.38286222,14.02192785,0.280184801,1,0,Stay indoors,-3.5210912,161.6385198,11-01-2020 10:00
Region_4,COVID-19,38.5454125,58.20121257,41.39063039,0.797299658,1,0,Use mosquito nets,-42.91542069,175.0908902,11-01-2020 11:00
Region_6,Flu,30.09360721,31.17793628,67.07485698,0.427133019,2,0,Stay indoors,-36.98319964,109.2936128,11-01-2020 12:00
Region_8,Dengue,17.63162906,74.01350118,73.71973904,0.120397175,2,1,Wash hands frequently,-82.17150867,-143.392845,11-01-2020 13:00
Region_4,Dengue,29.3170704,55.0621306,135.2209287,0.993416357,5,0,Use mosquito nets,52.35903294,-160.0636588,11-01-2020 14:00
Region_3,COVID-19,27.51452224,61.52152611,105.8042681,0.425646333,9,0,Vaccination drive ongoing,14.68274053,86.30244876,11-01-2020 15:00
Region_9,Dengue,36.38972235,36.88135907,76.42169406,0.541552547,7,1,Wash hands frequently,-3.45568016,142.9342926,11-01-2020 16:00
Region_3,COVID-19,28.26737974,89.50285373,90.13525087,0.807961731,2,0,Avoid crowded places,63.41346804,-120.2195087,11-01-2020 17:00
Region_9,Flu,21.38081086,48.14806962,2.59533413,0.960876135,5,1,Avoid crowded places,-9.927895027,158.7842803,11-01-2020 18:00
Region_2,COVID-19,31.8911016,68.0993797,154.1050559,0.87288785,5,1,Stay indoors,80.62742697,39.68200456,11-01-2020 19:00
Region_2,Dengue,28.56438631,64.87418069,8.200937739,0.525053208,8,1,Avoid crowded places,-87.61742471,-135.356649,11-01-2020 20:00
Region_2,Flu,20.82611571,77.10553224,165.8634986,0.545696076,9,0,Use mosquito nets,87.23094501,-119.8678801,11-01-2020 21:00
Region_6,COVID-19,29.34069645,47.63021734,108.1993043,0.280886937,8,0,Avoid crowded places,56.85903584,-156.2560272,11-01-2020 22:00
Region_3,Flu,35.53838945,75.3556407,105.5638382,0.462802878,2,0,Vaccination drive ongoing,-26.11094361,-128.4424973,11-01-2020 23:00
Region_9,Flu,15.71427294,52.95010384,140.9157256,0.946838882,4,0,Use mosquito nets,17.16544082,83.56461746,12-01-2020 00:00
Region_4,Dengue,30.77127597,54.66965795,171.9119065,0.726940944,2,0,Stay indoors,65.62890219,-101.2441145,12-01-2020 01:00
Region_1,Flu,23.73962989,70.36275159,188.5292293,0.011876991,6,0,Stay indoors,-3.312296446,22.19549233,12-01-2020 02:00
Region_4,Dengue,22.31678614,77.0571463,108.6739774,0.116506782,4,0,Avoid crowded places,-80.81105184,79.58925948,12-01-2020 03:00
Region_1,Flu,24.81469376,70.01199817,30.1316464,0.92381127,7,0,Avoid crowded places,72.6652948,142.29997,12-01-2020 04:00
Region_5,COVID-19,23.55056661,83.99277123,175.7261852,0.848719329,2,0,Stay indoors,3.062924438,32.37367276,12-01-2020 05:00
Region_4,Flu,35.80597767,47.10954177,8.134403674,0.486164466,9,1,Use mosquito nets,8.128303416,25.09826159,12-01-2020 06:00
Region_8,COVID-19,21.86994527,84.03700393,161.4674341,0.616978281,5,0,Wash hands frequently,-87.53072819,148.6162962,12-01-2020 07:00
Region_8,COVID-19,33.32882558,37.85181156,136.0843253,0.28964601,1,0,Stay indoors,-71.98810741,-73.83424259,12-01-2020 08:00
Region_7,Flu,17.35149551,69.57181914,180.9455215,0.792830752,3,0,Vaccination drive ongoing,49.9316122,-106.6674271,12-01-2020 09:00
Region_3,COVID-19,38.78490931,62.85783908,179.49263,0.603317447,4,0,Use mosquito nets,-11.70911724,134.2065474,12-01-2020 10:00
Region_1,Flu,30.55791593,59.67815642,10.63081709,0.694825705,3,0,Wash hands frequently,89.65049632,-153.1717341,12-01-2020 11:00
Region_1,Flu,32.66796443,48.65472173,121.8892814,0.374909838,6,0,Wash hands frequently,35.22198163,-111.7144383,12-01-2020 12:00
Region_3,COVID-19,22.4509833,60.22396472,24.93429103,0.430438007,6,0,Use mosquito nets,80.92820599,-31.94890274,12-01-2020 13:00
Region_6,COVID-19,25.30241422,39.70640138,15.69372235,0.207682083,7,1,Stay indoors,-39.716617,-49.94979142,12-01-2020 14:00
Region_7,Dengue,20.59445966,52.15925665,89.65542917,0.948052543,9,0,Wash hands frequently,-58.29235829,74.1931223,12-01-2020 15:00
Region_6,COVID-19,38.31340215,35.92085505,19.51950797,0.94655702,9,0,Vaccination drive ongoing,-22.21390341,-146.9495094,12-01-2020 16:00
Region_6,Dengue,27.20261118,64.31079599,145.5804766,0.817751247,7,0,Use mosquito nets,-42.34166181,-8.223185809,12-01-2020 17:00
Region_6,COVID-19,30.76120289,35.74607317,193.7881421,0.935555119,1,0,Avoid crowded places,20.4058225,111.0797748,12-01-2020 18:00
Region_3,Flu,33.35680076,39.62067863,113.9165916,0.665328053,3,0,Stay indoors,43.99956832,66.00367338,12-01-2020 19:00
Region_6,COVID-19,24.27765228,35.12800809,47.03377391,0.234651869,5,0,Use mosquito nets,-17.62244767,47.39366246,12-01-2020 20:00
Region_8,Flu,33.00254136,52.8786384,168.6412783,0.760210522,6,1,Vaccination drive ongoing,-73.82771517,-93.83044852,12-01-2020 21:00
Region_2,Flu,31.89981224,80.51750727,170.620675,0.325276209,6,0,Wash hands frequently,-85.26024694,-38.29221945,12-01-2020 22:00
Region_5,Flu,32.64148335,84.4137835,146.5571945,0.440481689,5,0,Stay indoors,-50.75501276,-114.9395398,12-01-2020 23:00
Region_1,Dengue,27.23074751,34.31336728,123.026437,0.274350164,6,0,Stay indoors,41.84773846,3.213019375,13-01-2020 00:00
Region_1,COVID-19,24.57343456,68.07300845,173.558491,0.423621918,9,1,Use mosquito nets,-50.12056561,30.30058114,13-01-2020 01:00
Region_5,Flu,20.55205471,71.06312548,32.6583364,0.679317366,1,0,Use mosquito nets,73.97536719,47.22521281,13-01-2020 02:00
Region_3,Flu,35.61565882,62.02619655,186.3200253,0.110610561,1,0,Vaccination drive ongoing,27.29583167,135.3440666,13-01-2020 03:00
Region_4,Dengue,30.20875116,70.01909169,189.4406298,0.105206929,9,1,Avoid crowded places,65.17613469,-157.741265,13-01-2020 04:00
Region_3,COVID-19,26.1088049,44.02144293,174.3984748,0.683770012,8,1,Use mosquito nets,-20.55334953,-40.20749983,13-01-2020 05:00
Region_1,COVID-19,38.59989767,59.37865271,50.13240694,0.779581167,9,0,Use mosquito nets,87.03897525,32.74945955,13-01-2020 06:00
Region_1,Dengue,16.19597031,53.45255094,171.6356773,0.551466685,7,0,Use mosquito nets,32.30971396,25.24422293,13-01-2020 07:00
Region_5,Dengue,36.25429863,35.38247709,99.52764237,0.181641014,6,0,Vaccination drive ongoing,-25.74722241,-172.1865161,13-01-2020 08:00
Region_6,COVID-19,39.93956482,67.53338638,118.9860475,0.430756848,9,0,Wash hands frequently,-51.74295609,-111.8487336,13-01-2020 09:00
Region_3,Dengue,37.17355277,59.71291156,168.1201245,0.758175522,2,0,Avoid crowded places,65.97563964,124.4681216,13-01-2020 10:00
Region_9,COVID-19,35.26091464,46.51044161,5.916568909,0.685733102,4,1,Vaccination drive ongoing,-32.74231034,5.541056077,13-01-2020 11:00
Region_5,COVID-19,24.35764984,58.42111562,72.58851844,0.109865478,2,1,Use mosquito nets,-82.01443634,-31.11878437,13-01-2020 12:00
Region_8,Flu,20.78285456,76.5178811,163.1386754,0.969147181,6,0,Wash hands frequently,-39.84143171,144.0630957,13-01-2020 13:00
Region_1,Flu,33.37126301,78.09946577,162.7909568,0.223363881,1,1,Use mosquito nets,-57.69875341,-153.0172551,13-01-2020 14:00
Region_5,COVID-19,22.61438416,68.97156772,169.7375854,0.220389505,7,1,Vaccination drive ongoing,-32.44838112,152.0317377,13-01-2020 15:00
Region_3,COVID-19,19.40099205,58.06487,33.84318003,0.459857248,7,1,Stay indoors,20.38791233,-169.9980066,13-01-2020 16:00
Region_1,COVID-19,34.66314718,64.54497835,141.1773236,0.327243129,7,1,Use mosquito nets,0.077739739,22.56130007,13-01-2020 17:00
Region_4,COVID-19,22.81359131,53.10092228,29.3006681,0.983985989,4,0,Wash hands frequently,37.95306882,19.83279955,13-01-2020 18:00
Region_5,COVID-19,37.86104324,37.59338058,157.0196018,0.076489773,8,0,Avoid crowded places,-29.91021505,50.06457449,13-01-2020 19:00
Region_7,COVID-19,36.01581612,53.13723584,49.02520089,0.306439191,5,0,Stay indoors,-68.43448444,-169.3345418,13-01-2020 20:00
Region_1,Dengue,36.19100824,61.81996536,147.5635455,0.38272216,2,0,Use mosquito nets,-61.15180123,10.98680313,13-01-2020 21:00
Region_3,COVID-19,34.28924315,65.93004088,91.00032371,0.493458994,5,0,Use mosquito nets,53.51089766,-139.0989457,13-01-2020 22:00
Region_2,Dengue,37.02203559,86.14805856,197.2526929,0.016406429,9,0,Wash hands frequently,-72.36168162,-123.8475215,13-01-2020 23:00
Region_9,Dengue,35.1436723,76.6400067,115.9787661,0.082362132,1,0,Stay indoors,53.66271918,-102.4722455,14-01-2020 00:00
Region_10,COVID-19,30.06278409,39.11955369,126.5158728,0.257809643,2,0,Stay indoors,-51.72671691,40.7437454,14-01-2020 01:00
Region_6,COVID-19,22.39556796,40.4509324,73.63270277,0.554002082,8,0,Stay indoors,32.11283124,-39.5680841,14-01-2020 02:00
Region_10,Dengue,37.20522983,36.02968555,146.9040316,0.76777157,5,0,Use mosquito nets,22.15733197,-149.2785284,14-01-2020 03:00
Region_3,Dengue,36.01509057,74.29090363,98.97712822,0.686495349,9,0,Stay indoors,-72.31312138,-75.95522707,14-01-2020 04:00
Region_8,COVID-19,26.82198306,72.36733671,3.613327019,0.567024913,6,0,Use mosquito nets,29.85543038,-152.4163221,14-01-2020 05:00
Region_8,COVID-19,15.97696715,89.1817741,121.7163196,0.39723284,8,0,Use mosquito nets,-9.448651427,59.08589231,14-01-2020 06:00
Region_2,Dengue,30.96359319,61.32140506,166.0919181,0.870694502,1,1,Stay indoors,37.28914853,20.68748324,14-01-2020 07:00
Region_6,Dengue,16.26492134,79.58489573,47.36035401,0.459772543,9,0,Vaccination drive ongoing,60.38529634,-33.23298005,14-01-2020 08:00
Region_7,Dengue,38.15699905,64.58639152,44.21275102,0.299252806,9,0,Avoid crowded places,-82.89011354,153.963644,14-01-2020 09:00
Region_2,Flu,39.04078142,82.44520275,121.7772366,0.629335115,3,0,Avoid crowded places,26.63330974,6.741031942,14-01-2020 10:00
Region_10,Dengue,19.73725365,73.26126236,163.5958553,0.692114997,1,0,Vaccination drive ongoing,-71.10759103,139.512802,14-01-2020 11:00
Region_2,Flu,31.90973445,68.5730409,49.92406757,0.398470245,8,0,Stay indoors,-21.80239661,28.47061679,14-01-2020 12:00
Region_10,COVID-19,17.30672511,63.90736026,186.4525302,0.028143281,8,0,Use mosquito nets,-87.71786892,-44.3545585,14-01-2020 13:00
Region_1,COVID-19,33.23792321,73.37823147,185.4774713,0.0941315,9,1,Wash hands frequently,-30.84411395,14.0388751,14-01-2020 14:00
Region_8,Dengue,23.68219165,55.17923056,40.10733438,0.845598892,6,1,Vaccination drive ongoing,-59.51612713,-125.3295321,14-01-2020 15:00
Region_1,COVID-19,32.02625279,35.79459484,52.75688241,0.056547921,9,0,Avoid crowded places,10.12757307,62.91123213,14-01-2020 16:00
Region_9,COVID-19,24.32191273,32.39916773,140.1197622,0.592019667,9,0,Avoid crowded places,2.208867504,173.5679448,14-01-2020 17:00
Region_6,COVID-19,18.63918775,58.7414239,190.3466218,0.183709385,4,0,Use mosquito nets,52.78939565,-90.92227854,14-01-2020 18:00
Region_7,COVID-19,25.15274951,65.95749493,141.9765378,0.228926291,5,0,Avoid crowded places,25.19303643,-63.64884678,14-01-2020 19:00
Region_10,Flu,17.81683817,34.73094183,88.98000996,0.27333396,6,1,Avoid crowded places,38.63265902,-33.80705942,14-01-2020 20:00
Region_7,Flu,29.42208187,47.21421293,33.80026929,0.038291386,6,0,Use mosquito nets,-73.35358604,-5.946266725,14-01-2020 21:00
Region_10,Dengue,16.0237883,49.32193236,92.20196977,0.177235274,2,0,Stay indoors,-85.00233112,78.87708146,14-01-2020 22:00
Region_3,Dengue,28.18299199,63.76773211,121.3535584,0.650499985,4,0,Avoid crowded places,84.51747714,-130.7976702,14-01-2020 23:00
Region_2,Dengue,37.15921618,46.70894736,66.19038379,0.498717136,9,0,Stay indoors,-13.13416647,-71.1124047,15-01-2020 00:00
Region_9,COVID-19,35.94683175,35.73891597,102.0515642,0.797329086,7,1,Wash hands frequently,-18.90461364,13.92138182,15-01-2020 01:00
Region_8,COVID-19,37.06954249,39.89140446,26.04282567,0.061242107,9,0,Stay indoors,-83.69776607,32.24786568,15-01-2020 02:00
Region_10,Flu,38.05122005,40.4368681,90.4376209,0.888898296,6,0,Use mosquito nets,-68.59605489,13.18687968,15-01-2020 03:00
Region_7,Flu,17.6131972,80.56169665,18.15516379,0.996398532,7,0,Use mosquito nets,79.28530696,-23.22399761,15-01-2020 04:00
Region_9,Dengue,18.21868007,47.05918122,9.81774999,0.015739972,9,0,Use mosquito nets,35.07211187,76.13102052,15-01-2020 05:00
Region_4,Flu,28.92517016,72.88150403,171.4479831,0.967640066,4,0,Avoid crowded places,-16.34183108,-106.3890995,15-01-2020 06:00
Region_4,Flu,37.34931671,64.07032478,41.01631683,0.235862713,9,0,Vaccination drive ongoing,72.80714389,-78.21803695,15-01-2020 07:00
Region_1,Flu,39.35873641,88.62232522,115.0310658,0.692543138,3,0,Avoid crowded places,16.18071189,-19.98594559,15-01-2020 08:00
